iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units
ARE,United Arab Emirates,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-27,1.0,1.0,0.0,0.0,0.101,0.101,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-28,1.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-29,1.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-30,4.0,3.0,0.0,0.0,0.404,0.303,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-01-31,4.0,0.0,0.0,0.0,0.404,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-01,4.0,0.0,0.0,0.0,0.404,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-02,5.0,1.0,0.0,0.0,0.506,0.101,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-03,5.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-04,5.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-05,5.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-06,5.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-07,5.0,0.0,0.0,0.0,0.506,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-08,7.0,2.0,0.0,0.0,0.708,0.202,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-09,7.0,0.0,0.0,0.0,0.708,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-10,7.0,0.0,0.0,0.0,0.708,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-11,8.0,1.0,0.0,0.0,0.809,0.101,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-12,8.0,0.0,0.0,0.0,0.809,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-13,8.0,0.0,0.0,0.0,0.809,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-14,8.0,0.0,0.0,0.0,0.809,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-15,8.0,0.0,0.0,0.0,0.809,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-16,8.0,0.0,0.0,0.0,0.809,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-17,9.0,1.0,0.0,0.0,0.91,0.101,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-18,9.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-19,9.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-20,9.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-21,9.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-22,11.0,2.0,0.0,0.0,1.112,0.202,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-23,13.0,2.0,0.0,0.0,1.314,0.202,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-24,13.0,0.0,0.0,0.0,1.314,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-25,13.0,0.0,0.0,0.0,1.314,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-26,13.0,0.0,0.0,0.0,1.314,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-27,13.0,0.0,0.0,0.0,1.314,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-28,19.0,6.0,0.0,0.0,1.921,0.607,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-02-29,19.0,0.0,0.0,0.0,1.921,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-01,21.0,2.0,0.0,0.0,2.123,0.202,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-02,21.0,0.0,0.0,0.0,2.123,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-04,27.0,6.0,0.0,0.0,2.73,0.607,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-06,29.0,2.0,0.0,0.0,2.932,0.202,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-08,45.0,16.0,0.0,0.0,4.55,1.618,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-10,59.0,14.0,0.0,0.0,5.965,1.416,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-11,74.0,15.0,0.0,0.0,7.482,1.517,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-13,85.0,11.0,0.0,0.0,8.594,1.112,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-15,85.0,0.0,0.0,0.0,8.594,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-16,86.0,1.0,0.0,0.0,8.695,0.101,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-17,98.0,12.0,0.0,0.0,9.909,1.213,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-18,113.0,15.0,0.0,0.0,11.425,1.517,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-19,113.0,0.0,0.0,0.0,11.425,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-20,140.0,27.0,0.0,0.0,14.155,2.73,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-21,140.0,0.0,0.0,0.0,14.155,0.0,0.0,0.0,,,,,
ARE,United Arab Emirates,2020-03-22,153.0,13.0,2.0,2.0,15.47,1.314,0.202,0.202,,,,,
ARE,United Arab Emirates,2020-03-23,153.0,0.0,2.0,0.0,15.47,0.0,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-24,198.0,45.0,2.0,0.0,20.019,4.55,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-25,248.0,50.0,2.0,0.0,25.075,5.055,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-26,333.0,85.0,2.0,0.0,33.669,8.594,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-27,333.0,0.0,2.0,0.0,33.669,0.0,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-28,405.0,72.0,2.0,0.0,40.949,7.28,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-29,468.0,63.0,2.0,0.0,47.319,6.37,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-30,468.0,0.0,2.0,0.0,47.319,0.0,0.202,0.0,,,,,
ARE,United Arab Emirates,2020-03-31,611.0,143.0,5.0,3.0,61.777,14.458,0.506,0.303,,,,,
ARE,United Arab Emirates,2020-04-01,664.0,53.0,6.0,1.0,67.136,5.359,0.607,0.101,,,,,
ARE,United Arab Emirates,2020-04-02,664.0,0.0,6.0,0.0,67.136,0.0,0.607,0.0,,,,,
ARE,United Arab Emirates,2020-04-03,1024.0,360.0,8.0,2.0,103.535,36.399,0.809,0.202,,,,,
ARE,United Arab Emirates,2020-04-04,1024.0,0.0,8.0,0.0,103.535,0.0,0.809,0.0,,,,,
ARE,United Arab Emirates,2020-04-05,1505.0,481.0,10.0,2.0,152.168,48.633,1.011,0.202,,,,,
ARE,United Arab Emirates,2020-04-06,1799.0,294.0,10.0,0.0,181.894,29.726,1.011,0.0,,,,,
ARE,United Arab Emirates,2020-04-07,2076.0,277.0,11.0,1.0,209.901,28.007,1.112,0.101,,,,,
ARE,United Arab Emirates,2020-04-08,2359.0,283.0,12.0,1.0,238.514,28.614,1.213,0.101,,,,,
ARE,United Arab Emirates,2020-04-09,2659.0,300.0,12.0,0.0,268.847,30.332,1.213,0.0,,,,,
ARE,United Arab Emirates,2020-04-10,2990.0,331.0,14.0,2.0,302.313,33.467,1.416,0.202,,,,,
ARE,United Arab Emirates,2020-04-11,3360.0,370.0,16.0,2.0,339.723,37.41,1.618,0.202,,,,,
ARE,United Arab Emirates,2020-04-12,3736.0,376.0,20.0,4.0,377.74,38.017,2.022,0.404,,,,,
ARE,United Arab Emirates,2020-04-13,4123.0,387.0,22.0,2.0,416.869,39.129,2.224,0.202,,,,,
ARE,United Arab Emirates,2020-04-14,4521.0,398.0,25.0,3.0,457.11,40.241,2.528,0.303,,,,,
ARE,United Arab Emirates,2020-04-15,4933.0,412.0,28.0,3.0,498.766,41.657,2.831,0.303,,,,,
ARE,United Arab Emirates,2020-04-16,5365.0,432.0,33.0,5.0,542.445,43.679,3.337,0.506,,,,,
ARG,Argentina,2020-03-04,1.0,1.0,0.0,0.0,0.022,0.022,0.0,0.0,,,,,
ARG,Argentina,2020-03-06,2.0,1.0,0.0,0.0,0.044,0.022,0.0,0.0,,,,,
ARG,Argentina,2020-03-07,8.0,6.0,0.0,0.0,0.177,0.133,0.0,0.0,,,,,
ARG,Argentina,2020-03-08,9.0,1.0,1.0,1.0,0.199,0.022,0.022,0.022,,,,,
ARG,Argentina,2020-03-09,12.0,3.0,1.0,0.0,0.266,0.066,0.022,0.0,,,,,
ARG,Argentina,2020-03-11,19.0,7.0,1.0,0.0,0.42,0.155,0.022,0.0,,,,,
ARG,Argentina,2020-03-13,31.0,12.0,1.0,0.0,0.686,0.266,0.022,0.0,,,,,
ARG,Argentina,2020-03-14,34.0,3.0,2.0,1.0,0.752,0.066,0.044,0.022,,,,,
ARG,Argentina,2020-03-15,45.0,11.0,2.0,0.0,0.996,0.243,0.044,0.0,,,,,
ARG,Argentina,2020-03-16,56.0,11.0,2.0,0.0,1.239,0.243,0.044,0.0,,,,,
ARG,Argentina,2020-03-17,65.0,9.0,2.0,0.0,1.438,0.199,0.044,0.0,,,,,
ARG,Argentina,2020-03-18,79.0,14.0,2.0,0.0,1.748,0.31,0.044,0.0,,,,,
ARG,Argentina,2020-03-19,97.0,18.0,2.0,0.0,2.146,0.398,0.044,0.0,,,,,
ARG,Argentina,2020-03-20,128.0,31.0,3.0,1.0,2.832,0.686,0.066,0.022,,,,,
ARG,Argentina,2020-03-21,158.0,30.0,3.0,0.0,3.496,0.664,0.066,0.0,,,,,
ARG,Argentina,2020-03-22,225.0,67.0,4.0,1.0,4.978,1.482,0.089,0.022,,,,,
ARG,Argentina,2020-03-23,266.0,41.0,4.0,0.0,5.886,0.907,0.089,0.0,,,,,
ARG,Argentina,2020-03-24,301.0,35.0,4.0,0.0,6.66,0.774,0.089,0.0,,,,,
ARG,Argentina,2020-03-25,387.0,86.0,6.0,2.0,8.563,1.903,0.133,0.044,,,,,
ARG,Argentina,2020-03-26,502.0,115.0,8.0,2.0,11.107,2.544,0.177,0.044,,,,,
ARG,Argentina,2020-03-27,589.0,87.0,12.0,4.0,13.032,1.925,0.266,0.089,,,,,
ARG,Argentina,2020-03-28,690.0,101.0,17.0,5.0,15.267,2.235,0.376,0.111,,,,,
ARG,Argentina,2020-03-29,745.0,55.0,19.0,2.0,16.484,1.217,0.42,0.044,,,,,
ARG,Argentina,2020-03-30,820.0,75.0,20.0,1.0,18.143,1.659,0.443,0.022,,,,,
ARG,Argentina,2020-03-31,966.0,146.0,24.0,4.0,21.374,3.23,0.531,0.089,,,,,
ARG,Argentina,2020-04-01,966.0,0.0,24.0,0.0,21.374,0.0,0.531,0.0,,,,,
ARG,Argentina,2020-04-02,1133.0,167.0,31.0,7.0,25.069,3.695,0.686,0.155,,,,,
ARG,Argentina,2020-04-03,1133.0,0.0,34.0,3.0,25.069,0.0,0.752,0.066,,,,,
ARG,Argentina,2020-04-04,1265.0,132.0,37.0,3.0,27.989,2.921,0.819,0.066,,,,,
ARG,Argentina,2020-04-05,1451.0,186.0,43.0,6.0,32.105,4.115,0.951,0.133,,,,,
ARG,Argentina,2020-04-06,1554.0,103.0,46.0,3.0,34.384,2.279,1.018,0.066,,,,,
ARG,Argentina,2020-04-07,1628.0,74.0,53.0,7.0,36.021,1.637,1.173,0.155,,,,,
ARG,Argentina,2020-04-08,1715.0,87.0,60.0,7.0,37.946,1.925,1.328,0.155,13330.0,,0.293,,tests performed
ARG,Argentina,2020-04-09,1795.0,80.0,65.0,5.0,39.716,1.77,1.438,0.111,14850.0,1520.0,0.326,0.033,tests performed
ARG,Argentina,2020-04-10,1894.0,99.0,79.0,14.0,41.907,2.19,1.748,0.31,16379.0,1529.0,0.36,0.034,tests performed
ARG,Argentina,2020-04-11,1975.0,81.0,82.0,3.0,43.699,1.792,1.814,0.066,18027.0,1648.0,0.396,0.036,tests performed
ARG,Argentina,2020-04-12,2137.0,162.0,89.0,7.0,47.283,3.584,1.969,0.155,,,,,
ARG,Argentina,2020-04-13,2203.0,66.0,95.0,6.0,48.743,1.46,2.102,0.133,19758.0,,0.434,,tests performed
ARG,Argentina,2020-04-14,2272.0,69.0,98.0,3.0,50.27,1.527,2.168,0.066,22805.0,3047.0,0.501,0.067,tests performed
ARG,Argentina,2020-04-15,2432.0,160.0,105.0,7.0,53.81,3.54,2.323,0.155,24374.0,1569.0,0.536,0.034,tests performed
ARG,Argentina,2020-04-16,2432.0,0.0,109.0,4.0,53.81,0.0,2.412,0.089,,,,,
ARM,Armenia,2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-03-01,1.0,1.0,0.0,0.0,0.337,0.337,0.0,0.0,,,,,
ARM,Armenia,2020-03-02,1.0,0.0,0.0,0.0,0.337,0.0,0.0,0.0,,,,,
ARM,Armenia,2020-03-12,4.0,3.0,0.0,0.0,1.35,1.012,0.0,0.0,,,,,
ARM,Armenia,2020-03-13,6.0,2.0,0.0,0.0,2.025,0.675,0.0,0.0,,,,,
ARM,Armenia,2020-03-14,13.0,7.0,0.0,0.0,4.387,2.362,0.0,0.0,,,,,
ARM,Armenia,2020-03-15,20.0,7.0,0.0,0.0,6.749,2.362,0.0,0.0,,,,,
ARM,Armenia,2020-03-16,30.0,10.0,0.0,0.0,10.124,3.375,0.0,0.0,,,,,
ARM,Armenia,2020-03-17,52.0,22.0,0.0,0.0,17.548,7.424,0.0,0.0,,,,,
ARM,Armenia,2020-03-18,78.0,26.0,0.0,0.0,26.323,8.774,0.0,0.0,,,,,
ARM,Armenia,2020-03-19,115.0,37.0,0.0,0.0,38.809,12.486,0.0,0.0,,,,,
ARM,Armenia,2020-03-20,122.0,7.0,0.0,0.0,41.171,2.362,0.0,0.0,,,,,
ARM,Armenia,2020-03-21,136.0,14.0,0.0,0.0,45.896,4.725,0.0,0.0,,,,,
ARM,Armenia,2020-03-22,160.0,24.0,0.0,0.0,53.995,8.099,0.0,0.0,,,,,
ARM,Armenia,2020-03-23,190.0,30.0,0.0,0.0,64.119,10.124,0.0,0.0,,,,,
ARM,Armenia,2020-03-24,194.0,4.0,0.0,0.0,65.469,1.35,0.0,0.0,,,,,
ARM,Armenia,2020-03-25,265.0,71.0,0.0,0.0,89.429,23.96,0.0,0.0,,,,,
ARM,Armenia,2020-03-26,290.0,25.0,0.0,0.0,97.866,8.437,0.0,0.0,,,,,
ARM,Armenia,2020-03-27,329.0,39.0,1.0,1.0,111.027,13.161,0.337,0.337,,,,,
ARM,Armenia,2020-03-28,372.0,43.0,1.0,0.0,125.539,14.511,0.337,0.0,,,,,
ARM,Armenia,2020-03-29,424.0,52.0,3.0,2.0,143.087,17.548,1.012,0.675,,,,,
ARM,Armenia,2020-03-30,424.0,0.0,3.0,0.0,143.087,0.0,1.012,0.0,,,,,
ARM,Armenia,2020-03-31,482.0,58.0,3.0,0.0,162.66,19.573,1.012,0.0,,,,,
ARM,Armenia,2020-04-01,532.0,50.0,3.0,0.0,179.534,16.873,1.012,0.0,,,,,
ARM,Armenia,2020-04-02,571.0,39.0,3.0,0.0,192.695,13.161,1.012,0.0,,,,,
ARM,Armenia,2020-04-03,663.0,92.0,4.0,1.0,223.742,31.047,1.35,0.337,,,,,
ARM,Armenia,2020-04-04,736.0,73.0,7.0,3.0,248.377,24.635,2.362,1.012,,,,,
ARM,Armenia,2020-04-05,770.0,34.0,7.0,0.0,259.851,11.474,2.362,0.0,,,,,
ARM,Armenia,2020-04-06,822.0,52.0,7.0,0.0,277.4,17.548,2.362,0.0,,,,,
ARM,Armenia,2020-04-07,833.0,11.0,8.0,1.0,281.112,3.712,2.7,0.337,,,,,
ARM,Armenia,2020-04-08,853.0,20.0,8.0,0.0,287.861,6.749,2.7,0.0,,,,,
ARM,Armenia,2020-04-09,881.0,28.0,9.0,1.0,297.31,9.449,3.037,0.337,,,,,
ARM,Armenia,2020-04-10,921.0,40.0,10.0,1.0,310.809,13.499,3.375,0.337,,,,,
ARM,Armenia,2020-04-11,937.0,16.0,11.0,1.0,316.209,5.4,3.712,0.337,,,,,
ARM,Armenia,2020-04-12,967.0,30.0,13.0,2.0,326.333,10.124,4.387,0.675,,,,,
ARM,Armenia,2020-04-13,1013.0,46.0,13.0,0.0,341.856,15.524,4.387,0.0,,,,,
ARM,Armenia,2020-04-14,1039.0,26.0,14.0,1.0,350.63,8.774,4.725,0.337,,,,,
ARM,Armenia,2020-04-15,1111.0,72.0,17.0,3.0,374.928,24.298,5.737,1.012,,,,,
ARM,Armenia,2020-04-16,1159.0,48.0,18.0,1.0,391.127,16.199,6.074,0.337,,,,,
ATG,Antigua and Barbuda,2020-03-15,1.0,1.0,0.0,0.0,10.212,10.212,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-21,1.0,0.0,0.0,0.0,10.212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-22,1.0,0.0,0.0,0.0,10.212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-23,1.0,0.0,0.0,0.0,10.212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-24,1.0,0.0,0.0,0.0,10.212,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-25,3.0,2.0,0.0,0.0,30.635,20.423,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-26,3.0,0.0,0.0,0.0,30.635,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-27,7.0,4.0,0.0,0.0,71.481,40.846,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-28,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-29,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-30,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-03-31,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-01,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-02,7.0,0.0,0.0,0.0,71.481,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-03,9.0,2.0,0.0,0.0,91.904,20.423,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-04,15.0,6.0,0.0,0.0,153.174,61.27,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-05,15.0,0.0,0.0,0.0,153.174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-06,15.0,0.0,0.0,0.0,153.174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-07,15.0,0.0,0.0,0.0,153.174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-08,15.0,0.0,0.0,0.0,153.174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-09,15.0,0.0,0.0,0.0,153.174,0.0,0.0,0.0,,,,,
ATG,Antigua and Barbuda,2020-04-10,19.0,4.0,2.0,2.0,194.02,40.846,20.423,20.423,,,,,
ATG,Antigua and Barbuda,2020-04-11,21.0,2.0,2.0,0.0,214.443,20.423,20.423,0.0,,,,,
