state name,county name,fips code
North Carolina,McDowell County,37111
North Carolina,Macon County,37113
North Carolina,Madison County,37115
North Carolina,Martin County,37117
North Carolina,Mecklenburg County,37119
North Carolina,Mitchell County,37121
North Carolina,Montgomery County,37123
North Carolina,Moore County,37125
North Carolina,Nash County,37127
North Carolina,New Hanover County,37129
North Carolina,Northampton County,37131
North Carolina,Onslow County,37133
North Carolina,Orange County,37135
North Carolina,Pamlico County,37137
North Carolina,Pasquotank County,37139
North Carolina,Pender County,37141
North Carolina,Perquimans County,37143
North Carolina,Person County,37145
North Carolina,Pitt County,37147
North Carolina,Polk County,37149
North Carolina,Randolph County,37151
North Carolina,Richmond County,37153
North Carolina,Robeson County,37155
North Carolina,Rockingham County,37157
North Carolina,Rowan County,37159
North Carolina,Rutherford County,37161
North Carolina,Sampson County,37163
North Carolina,Scotland County,37165
North Carolina,Stanly County,37167
North Carolina,Stokes County,37169
North Carolina,Surry County,37171
North Carolina,Swain County,37173
North Carolina,Transylvania County,37175
North Carolina,Tyrrell County,37177
North Carolina,Union County,37179
North Carolina,Vance County,37181
North Carolina,Wake County,37183
North Carolina,Warren County,37185
North Carolina,Washington County,37187
North Carolina,Watauga County,37189
North Carolina,Wayne County,37191
North Carolina,Wilkes County,37193
North Carolina,Wilson County,37195
North Carolina,Yadkin County,37197
North Carolina,Yancey County,37199
North Dakota,Adams County,38001
North Dakota,Barnes County,38003
North Dakota,Benson County,38005
North Dakota,Billings County,38007
North Dakota,Bottineau County,38009
North Dakota,Bowman County,38011
North Dakota,Burke County,38013
North Dakota,Burleigh County,38015
North Dakota,Cass County,38017
North Dakota,Cavalier County,38019
North Dakota,Dickey County,38021
North Dakota,Divide County,38023
North Dakota,Dunn County,38025
North Dakota,Eddy County,38027
North Dakota,Emmons County,38029
North Dakota,Foster County,38031
North Dakota,Golden Valley County,38033
North Dakota,Grand Forks County,38035
North Dakota,Grant County,38037
North Dakota,Griggs County,38039
North Dakota,Hettinger County,38041
North Dakota,Kidder County,38043
North Dakota,LaMoure County,38045
North Dakota,Logan County,38047
North Dakota,McHenry County,38049
North Dakota,McIntosh County,38051
North Dakota,McKenzie County,38053
North Dakota,McLean County,38055
North Dakota,Mercer County,38057
North Dakota,Morton County,38059
North Dakota,Mountrail County,38061
North Dakota,Nelson County,38063
North Dakota,Oliver County,38065
North Dakota,Pembina County,38067
North Dakota,Pierce County,38069
North Dakota,Ramsey County,38071
North Dakota,Ransom County,38073
North Dakota,Renville County,38075
North Dakota,Richland County,38077
North Dakota,Rolette County,38079
North Dakota,Sargent County,38081
North Dakota,Sheridan County,38083
North Dakota,Sioux County,38085
North Dakota,Slope County,38087
North Dakota,Stark County,38089
North Dakota,Steele County,38091
North Dakota,Stutsman County,38093
North Dakota,Towner County,38095
North Dakota,Traill County,38097
North Dakota,Walsh County,38099
North Dakota,Ward County,38101
North Dakota,Wells County,38103
North Dakota,Williams County,38105
Ohio,Adams County,39001
Ohio,Allen County,39003
Ohio,Ashland County,39005
Ohio,Ashtabula County,39007
Ohio,Athens County,39009
Ohio,Auglaize County,39011
Ohio,Belmont County,39013
Ohio,Brown County,39015
Ohio,Butler County,39017
Ohio,Carroll County,39019
Ohio,Champaign County,39021
Ohio,Clark County,39023
Ohio,Clermont County,39025
Ohio,Clinton County,39027
Ohio,Columbiana County,39029
Ohio,Coshocton County,39031
Ohio,Crawford County,39033
Ohio,Cuyahoga County,39035
Ohio,Darke County,39037
Ohio,Defiance County,39039
Ohio,Delaware County,39041
Ohio,Erie County,39043
Ohio,Fairfield County,39045
Ohio,Fayette County,39047
Ohio,Franklin County,39049
Ohio,Fulton County,39051
Ohio,Gallia County,39053
Ohio,Geauga County,39055
Ohio,Greene County,39057
Ohio,Guernsey County,39059
Ohio,Hamilton County,39061
Ohio,Hancock County,39063
Ohio,Hardin County,39065
Ohio,Harrison County,39067
Ohio,Henry County,39069
Ohio,Highland County,39071
Ohio,Hocking County,39073
Ohio,Holmes County,39075
Ohio,Huron County,39077
Ohio,Jackson County,39079
Ohio,Jefferson County,39081
Ohio,Knox County,39083
Ohio,Lake County,39085
Ohio,Lawrence County,39087
Ohio,Licking County,39089
Ohio,Logan County,39091
Ohio,Lorain County,39093
Ohio,Lucas County,39095
Ohio,Madison County,39097
Ohio,Mahoning County,39099
Ohio,Marion County,39101
Ohio,Medina County,39103
Ohio,Meigs County,39105
Ohio,Mercer County,39107
Ohio,Miami County,39109
Ohio,Monroe County,39111
Ohio,Montgomery County,39113
Ohio,Morgan County,39115
Ohio,Morrow County,39117
Ohio,Muskingum County,39119
Ohio,Noble County,39121
Ohio,Ottawa County,39123
Ohio,Paulding County,39125
Ohio,Perry County,39127
Ohio,Pickaway County,39129
Ohio,Pike County,39131
Ohio,Portage County,39133
Ohio,Preble County,39135
Ohio,Putnam County,39137
Ohio,Richland County,39139
Ohio,Ross County,39141
Ohio,Sandusky County,39143
Ohio,Scioto County,39145
Ohio,Seneca County,39147
Ohio,Shelby County,39149
Ohio,Stark County,39151
Ohio,Summit County,39153
Ohio,Trumbull County,39155
Ohio,Tuscarawas County,39157
Ohio,Union County,39159
Ohio,Van Wert County,39161
Ohio,Vinton County,39163
Ohio,Warren County,39165
Ohio,Washington County,39167
Ohio,Wayne County,39169
Ohio,Williams County,39171
Ohio,Wood County,39173
Ohio,Wyandot County,39175
Oklahoma,Adair County,40001
Oklahoma,Alfalfa County,40003
Oklahoma,Atoka County,40005
Oklahoma,Beaver County,40007
Oklahoma,Beckham County,40009
Oklahoma,Blaine County,40011
Oklahoma,Bryan County,40013
Oklahoma,Caddo County,40015
Oklahoma,Canadian County,40017
Oklahoma,Carter County,40019
Oklahoma,Cherokee County,40021
Oklahoma,Choctaw County,40023
Oklahoma,Cimarron County,40025
Oklahoma,Cleveland County,40027
Oklahoma,Coal County,40029
Oklahoma,Comanche County,40031
Oklahoma,Cotton County,40033
Oklahoma,Craig County,40035
Oklahoma,Creek County,40037
Oklahoma,Custer County,40039
Oklahoma,Delaware County,40041
Oklahoma,Dewey County,40043
Oklahoma,Ellis County,40045
Oklahoma,Garfield County,40047
Oklahoma,Garvin County,40049
Oklahoma,Grady County,40051
Oklahoma,Grant County,40053
Oklahoma,Greer County,40055
Oklahoma,Harmon County,40057
Oklahoma,Harper County,40059
Oklahoma,Haskell County,40061
Oklahoma,Hughes County,40063
Oklahoma,Jackson County,40065
Oklahoma,Jefferson County,40067
Oklahoma,Johnston County,40069
Oklahoma,Kay County,40071
Oklahoma,Kingfisher County,40073
Oklahoma,Kiowa County,40075
Oklahoma,Latimer County,40077
Oklahoma,Le Flore County,40079
Oklahoma,Lincoln County,40081
Oklahoma,Logan County,40083
Oklahoma,Love County,40085
Oklahoma,McClain County,40087
Oklahoma,McCurtain County,40089
Oklahoma,McIntosh County,40091
Oklahoma,Major County,40093
Oklahoma,Marshall County,40095
Oklahoma,Mayes County,40097
Oklahoma,Murray County,40099
Oklahoma,Muskogee County,40101
Oklahoma,Noble County,40103
Oklahoma,Nowata County,40105
Oklahoma,Okfuskee County,40107
Oklahoma,Oklahoma County,40109
Oklahoma,Okmulgee County,40111
Oklahoma,Osage County,40113
Oklahoma,Ottawa County,40115
Oklahoma,Pawnee County,40117
Oklahoma,Payne County,40119
Oklahoma,Pittsburg County,40121
Oklahoma,Pontotoc County,40123
Oklahoma,Pottawatomie County,40125
Oklahoma,Pushmataha County,40127
Oklahoma,Roger Mills County,40129
Oklahoma,Rogers County,40131
Oklahoma,Seminole County,40133
Oklahoma,Sequoyah County,40135
Oklahoma,Stephens County,40137
Oklahoma,Texas County,40139
Oklahoma,Tillman County,40141
Oklahoma,Tulsa County,40143
Oklahoma,Wagoner County,40145
Oklahoma,Washington County,40147
Oklahoma,Washita County,40149
Oklahoma,Woods County,40151
Oklahoma,Woodward County,40153
Oregon,Baker County,41001
Oregon,Benton County,41003
Oregon,Clackamas County,41005
Oregon,Clatsop County,41007
Oregon,Columbia County,41009
Oregon,Coos County,41011
Oregon,Crook County,41013
Oregon,Curry County,41015
Oregon,Deschutes County,41017
Oregon,Douglas County,41019
Oregon,Gilliam County,41021
Oregon,Grant County,41023
Oregon,Harney County,41025
Oregon,Hood River County,41027
Oregon,Jackson County,41029
Oregon,Jefferson County,41031
Oregon,Josephine County,41033
Oregon,Klamath County,41035
Oregon,Lake County,41037
Oregon,Lane County,41039
Oregon,Lincoln County,41041
Oregon,Linn County,41043
Oregon,Malheur County,41045
Oregon,Marion County,41047
Oregon,Morrow County,41049
Oregon,Multnomah County,41051
Oregon,Polk County,41053
Oregon,Sherman County,41055
Oregon,Tillamook County,41057
Oregon,Umatilla County,41059
Oregon,Union County,41061
Oregon,Wallowa County,41063
Oregon,Wasco County,41065
Oregon,Washington County,41067
Oregon,Wheeler County,41069
Oregon,Yamhill County,41071
Pennsylvania,Adams County,42001
Pennsylvania,Allegheny County,42003
Pennsylvania,Armstrong County,42005
Pennsylvania,Beaver County,42007
Pennsylvania,Bedford County,42009
Pennsylvania,Berks County,42011
Pennsylvania,Blair County,42013
Pennsylvania,Bradford County,42015
Pennsylvania,Bucks County,42017
Pennsylvania,Butler County,42019
Pennsylvania,Cambria County,42021
Pennsylvania,Cameron County,42023
Pennsylvania,Carbon County,42025
Pennsylvania,Centre County,42027
Pennsylvania,Chester County,42029
Pennsylvania,Clarion County,42031
Pennsylvania,Clearfield County,42033
Pennsylvania,Clinton County,42035
Pennsylvania,Columbia County,42037
Pennsylvania,Crawford County,42039
Pennsylvania,Cumberland County,42041
Pennsylvania,Dauphin County,42043
Pennsylvania,Delaware County,42045
Pennsylvania,Elk County,42047
Pennsylvania,Erie County,42049
Pennsylvania,Fayette County,42051
Pennsylvania,Forest County,42053
Pennsylvania,Franklin County,42055
Pennsylvania,Fulton County,42057
Pennsylvania,Greene County,42059
Pennsylvania,Huntingdon County,42061
Pennsylvania,Indiana County,42063
Pennsylvania,Jefferson County,42065
Pennsylvania,Juniata County,42067
Pennsylvania,Lackawanna County,42069
Pennsylvania,Lancaster County,42071
Pennsylvania,Lawrence County,42073
Pennsylvania,Lebanon County,42075
Pennsylvania,Lehigh County,42077
Pennsylvania,Luzerne County,42079
Pennsylvania,Lycoming County,42081
Pennsylvania,McKean County,42083
Pennsylvania,Mercer County,42085
Pennsylvania,Mifflin County,42087
Pennsylvania,Monroe County,42089
Pennsylvania,Montgomery County,42091
Pennsylvania,Montour County,42093
Pennsylvania,Northampton County,42095
Pennsylvania,Northumberland County,42097
Pennsylvania,Perry County,42099
Pennsylvania,Philadelphia County,42101
Pennsylvania,Pike County,42103
Pennsylvania,Potter County,42105
Pennsylvania,Schuylkill County,42107
Pennsylvania,Snyder County,42109
Pennsylvania,Somerset County,42111
Pennsylvania,Sullivan County,42113
Pennsylvania,Susquehanna County,42115
Pennsylvania,Tioga County,42117
Pennsylvania,Union County,42119
Pennsylvania,Venango County,42121
Pennsylvania,Warren County,42123
Pennsylvania,Washington County,42125
Pennsylvania,Wayne County,42127
Pennsylvania,Westmoreland County,42129
Pennsylvania,Wyoming County,42131
Pennsylvania,York County,42133
Rhode Island,Bristol County,44001
Rhode Island,Kent County,44003
Rhode Island,Newport County,44005
Rhode Island,Providence County,44007
Rhode Island,Washington County,44009
South Carolina,Abbeville County,45001
South Carolina,Aiken County,45003
South Carolina,Allendale County,45005
South Carolina,Anderson County,45007
South Carolina,Bamberg County,45009
South Carolina,Barnwell County,45011
South Carolina,Beaufort County,45013
South Carolina,Berkeley County,45015
South Carolina,Calhoun County,45017
South Carolina,Charleston County,45019
South Carolina,Cherokee County,45021
South Carolina,Chester County,45023
South Carolina,Chesterfield County,45025
South Carolina,Clarendon County,45027
South Carolina,Colleton County,45029
South Carolina,Darlington County,45031
South Carolina,Dillon County,45033
South Carolina,Dorchester County,45035
South Carolina,Edgefield County,45037
South Carolina,Fairfield County,45039
South Carolina,Florence County,45041
South Carolina,Georgetown County,45043
South Carolina,Greenville County,45045
South Carolina,Greenwood County,45047
South Carolina,Hampton County,45049
South Carolina,Horry County,45051
South Carolina,Jasper County,45053
South Carolina,Kershaw County,45055
South Carolina,Lancaster County,45057
South Carolina,Laurens County,45059
South Carolina,Lee County,45061
South Carolina,Lexington County,45063
South Carolina,McCormick County,45065
South Carolina,Marion County,45067
South Carolina,Marlboro County,45069
South Carolina,Newberry County,45071
South Carolina,Oconee County,45073
South Carolina,Orangeburg County,45075
South Carolina,Pickens County,45077
South Carolina,Richland County,45079
South Carolina,Saluda County,45081
South Carolina,Spartanburg County,45083
South Carolina,Sumter County,45085
South Carolina,Union County,45087
South Carolina,Williamsburg County,45089
South Carolina,York County,45091
South Dakota,Aurora County,46003
South Dakota,Beadle County,46005
South Dakota,Bennett County,46007
South Dakota,Bon Homme County,46009
South Dakota,Brookings County,46011
South Dakota,Brown County,46013
South Dakota,Brule County,46015
South Dakota,Buffalo County,46017
South Dakota,Butte County,46019
South Dakota,Campbell County,46021
South Dakota,Charles Mix County,46023
South Dakota,Clark County,46025
South Dakota,Clay County,46027
South Dakota,Codington County,46029
South Dakota,Corson County,46031
South Dakota,Custer County,46033
South Dakota,Davison County,46035
South Dakota,Day County,46037
South Dakota,Deuel County,46039
South Dakota,Dewey County,46041
South Dakota,Douglas County,46043
South Dakota,Edmunds County,46045
South Dakota,Fall River County,46047
South Dakota,Faulk County,46049
South Dakota,Grant County,46051
South Dakota,Gregory County,46053
South Dakota,Haakon County,46055
South Dakota,Hamlin County,46057
South Dakota,Hand County,46059
South Dakota,Hanson County,46061
South Dakota,Harding County,46063
South Dakota,Hughes County,46065
South Dakota,Hutchinson County,46067
South Dakota,Hyde County,46069
South Dakota,Jackson County,46071
South Dakota,Jerauld County,46073
South Dakota,Jones County,46075
South Dakota,Kingsbury County,46077
South Dakota,Lake County,46079
South Dakota,Lawrence County,46081
South Dakota,Lincoln County,46083
South Dakota,Lyman County,46085
South Dakota,McCook County,46087
South Dakota,McPherson County,46089
South Dakota,Marshall County,46091
South Dakota,Meade County,46093
South Dakota,Mellette County,46095
South Dakota,Miner County,46097
South Dakota,Minnehaha County,46099
South Dakota,Moody County,46101
South Dakota,Pennington County,46103
South Dakota,Perkins County,46105
South Dakota,Potter County,46107
South Dakota,Roberts County,46109
South Dakota,Sanborn County,46111
South Dakota,Shannon County,46113
South Dakota,Spink County,46115
South Dakota,Stanley County,46117
South Dakota,Sully County,46119
South Dakota,Todd County,46121
South Dakota,Tripp County,46123
South Dakota,Turner County,46125
South Dakota,Union County,46127
South Dakota,Walworth County,46129
South Dakota,Yankton County,46135
South Dakota,Ziebach County,46137
Tennessee,Anderson County,47001
Tennessee,Bedford County,47003
Tennessee,Benton County,47005
Tennessee,Bledsoe County,47007
Tennessee,Blount County,47009
Tennessee,Bradley County,47011
Tennessee,Campbell County,47013
Tennessee,Cannon County,47015
Tennessee,Carroll County,47017
Tennessee,Carter County,47019
Tennessee,Cheatham County,47021
Tennessee,Chester County,47023
Tennessee,Claiborne County,47025
Tennessee,Clay County,47027
Tennessee,Cocke County,47029
Tennessee,Coffee County,47031
Tennessee,Crockett County,47033
Tennessee,Cumberland County,47035
Tennessee,Davidson County,47037
Tennessee,Decatur County,47039
Tennessee,DeKalb County,47041
Tennessee,Dickson County,47043
Tennessee,Dyer County,47045
Tennessee,Fayette County,47047
Tennessee,Fentress County,47049
Tennessee,Franklin County,47051
Tennessee,Gibson County,47053
Tennessee,Giles County,47055
Tennessee,Grainger County,47057
Tennessee,Greene County,47059
Tennessee,Grundy County,47061
Tennessee,Hamblen County,47063
Tennessee,Hamilton County,47065
Tennessee,Hancock County,47067
Tennessee,Hardeman County,47069
Tennessee,Hardin County,47071
Tennessee,Hawkins County,47073
Tennessee,Haywood County,47075
Tennessee,Henderson County,47077
Tennessee,Henry County,47079
Tennessee,Hickman County,47081
Tennessee,Houston County,47083
Tennessee,Humphreys County,47085
Tennessee,Jackson County,47087
Tennessee,Jefferson County,47089
Tennessee,Johnson County,47091
Tennessee,Knox County,47093
Tennessee,Lake County,47095
Tennessee,Lauderdale County,47097
Tennessee,Lawrence County,47099
Tennessee,Lewis County,47101
Tennessee,Lincoln County,47103
Tennessee,Loudon County,47105
Tennessee,McMinn County,47107
Tennessee,McNairy County,47109
Tennessee,Macon County,47111
Tennessee,Madison County,47113
Tennessee,Marion County,47115
Tennessee,Marshall County,47117
Tennessee,Maury County,47119
Tennessee,Meigs County,47121
Tennessee,Monroe County,47123
Tennessee,Montgomery County,47125
Tennessee,Moore County,47127
Tennessee,Morgan County,47129
Tennessee,Obion County,47131
Tennessee,Overton County,47133
Tennessee,Perry County,47135
Tennessee,Pickett County,47137
Tennessee,Polk County,47139
Tennessee,Putnam County,47141
Tennessee,Rhea County,47143
Tennessee,Roane County,47145
Tennessee,Robertson County,47147
Tennessee,Rutherford County,47149
Tennessee,Scott County,47151
Tennessee,Sequatchie County,47153
Tennessee,Sevier County,47155
Tennessee,Shelby County,47157
Tennessee,Smith County,47159
Tennessee,Stewart County,47161
Tennessee,Sullivan County,47163
Tennessee,Sumner County,47165
Tennessee,Tipton County,47167
Tennessee,Trousdale County,47169
Tennessee,Unicoi County,47171
Tennessee,Union County,47173
Tennessee,Van Buren County,47175
Tennessee,Warren County,47177
Tennessee,Washington County,47179
Tennessee,Wayne County,47181
Tennessee,Weakley County,47183
Tennessee,White County,47185
Tennessee,Williamson County,47187
Tennessee,Wilson County,47189
Texas,Anderson County,48001
Texas,Andrews County,48003
Texas,Angelina County,48005
Texas,Aransas County,48007
Texas,Archer County,48009
Texas,Armstrong County,48011
Texas,Atascosa County,48013
Texas,Austin County,48015
Texas,Bailey County,48017
Texas,Bandera County,48019
Texas,Bastrop County,48021
Texas,Baylor County,48023
Texas,Bee County,48025
Texas,Bell County,48027
Texas,Bexar County,48029
Texas,Blanco County,48031
Texas,Borden County,48033
Texas,Bosque County,48035
Texas,Bowie County,48037
Texas,Brazoria County,48039
Texas,Brazos County,48041
Texas,Brewster County,48043
Texas,Briscoe County,48045
Texas,Brooks County,48047
Texas,Brown County,48049
Texas,Burleson County,48051
Texas,Burnet County,48053
Texas,Caldwell County,48055
Texas,Calhoun County,48057
Texas,Callahan County,48059
Texas,Cameron County,48061
Texas,Camp County,48063
Texas,Carson County,48065
Texas,Cass County,48067
Texas,Castro County,48069
Texas,Chambers County,48071
Texas,Cherokee County,48073
Texas,Childress County,48075
Texas,Clay County,48077
Texas,Cochran County,48079
Texas,Coke County,48081
Texas,Coleman County,48083
Texas,Collin County,48085
Texas,Collingsworth County,48087
Texas,Colorado County,48089
Texas,Comal County,48091
Texas,Comanche County,48093
Texas,Concho County,48095
Texas,Cooke County,48097
Texas,Coryell County,48099
Texas,Cottle County,48101
Texas,Crane County,48103
Texas,Crockett County,48105
Texas,Crosby County,48107
Texas,Culberson County,48109
Texas,Dallam County,48111
Texas,Dallas County,48113
Texas,Dawson County,48115
Texas,Deaf Smith County,48117
Texas,Delta County,48119
Texas,Denton County,48121
Texas,DeWitt County,48123
Texas,Dickens County,48125
Texas,Dimmit County,48127
Texas,Donley County,48129
Texas,Duval County,48131
Texas,Eastland County,48133
Texas,Ector County,48135
Texas,Edwards County,48137
Texas,Ellis County,48139
Texas,El Paso County,48141
Texas,Erath County,48143
Texas,Falls County,48145
Texas,Fannin County,48147
Texas,Fayette County,48149
Texas,Fisher County,48151
Texas,Floyd County,48153
Texas,Foard County,48155
Texas,Fort Bend County,48157
Texas,Franklin County,48159
Texas,Freestone County,48161
Texas,Frio County,48163
Texas,Gaines County,48165
Texas,Galveston County,48167
Texas,Garza County,48169
Texas,Gillespie County,48171
Texas,Glasscock County,48173
Texas,Goliad County,48175
Texas,Gonzales County,48177
Texas,Gray County,48179
Texas,Grayson County,48181
Texas,Gregg County,48183
Texas,Grimes County,48185
Texas,Guadalupe County,48187
Texas,Hale County,48189
Texas,Hall County,48191
Texas,Hamilton County,48193
Texas,Hansford County,48195
Texas,Hardeman County,48197
Texas,Hardin County,48199
Texas,Harris County,48201
Texas,Harrison County,48203
Texas,Hartley County,48205
Texas,Haskell County,48207
Texas,Hays County,48209
Texas,Hemphill County,48211
Texas,Henderson County,48213
Texas,Hidalgo County,48215
Texas,Hill County,48217
Texas,Hockley County,48219
Texas,Hood County,48221
Texas,Hopkins County,48223
Texas,Houston County,48225
Texas,Howard County,48227
Texas,Hudspeth County,48229
Texas,Hunt County,48231
Texas,Hutchinson County,48233
Texas,Irion County,48235
Texas,Jack County,48237
Texas,Jackson County,48239
Texas,Jasper County,48241
Texas,Jeff Davis County,48243
Texas,Jefferson County,48245
Texas,Jim Hogg County,48247
Texas,Jim Wells County,48249
Texas,Johnson County,48251
Texas,Jones County,48253
Texas,Karnes County,48255
Texas,Kaufman County,48257
Texas,Kendall County,48259
Texas,Kenedy County,48261
Texas,Kent County,48263
Texas,Kerr County,48265
Texas,Kimble County,48267
Texas,King County,48269
Texas,Kinney County,48271
Texas,Kleberg County,48273
Texas,Knox County,48275
Texas,Lamar County,48277
Texas,Lamb County,48279
Texas,Lampasas County,48281
Texas,La Salle County,48283
Texas,Lavaca County,48285
Texas,Lee County,48287
Texas,Leon County,48289
Texas,Liberty County,48291
Texas,Limestone County,48293
Texas,Lipscomb County,48295
Texas,Live Oak County,48297
Texas,Llano County,48299
Texas,Loving County,48301
Texas,Lubbock County,48303
Texas,Lynn County,48305
Texas,McCulloch County,48307
Texas,McLennan County,48309
Texas,McMullen County,48311
Texas,Madison County,48313
Texas,Marion County,48315
Texas,Martin County,48317
Texas,Mason County,48319
Texas,Matagorda County,48321
Texas,Maverick County,48323
Texas,Medina County,48325
Texas,Menard County,48327
Texas,Midland County,48329
Texas,Milam County,48331
Texas,Mills County,48333
Texas,Mitchell County,48335
Texas,Montague County,48337
Texas,Montgomery County,48339
Texas,Moore County,48341
Texas,Morris County,48343
Texas,Motley County,48345
Texas,Nacogdoches County,48347
Texas,Navarro County,48349
Texas,Newton County,48351
Texas,Nolan County,48353
Texas,Nueces County,48355
Texas,Ochiltree County,48357
Texas,Oldham County,48359
Texas,Orange County,48361
Texas,Palo Pinto County,48363
Texas,Panola County,48365
Texas,Parker County,48367
Texas,Parmer County,48369
Texas,Pecos County,48371
Texas,Polk County,48373
Texas,Potter County,48375
Texas,Presidio County,48377
Texas,Rains County,48379
Texas,Randall County,48381
Texas,Reagan County,48383
Texas,Real County,48385
Texas,Red River County,48387
Texas,Reeves County,48389
Texas,Refugio County,48391
Texas,Roberts County,48393
Texas,Robertson County,48395
Texas,Rockwall County,48397
Texas,Runnels County,48399
Texas,Rusk County,48401
Texas,Sabine County,48403
Texas,San Augustine County,48405
Texas,San Jacinto County,48407
Texas,San Patricio County,48409
Texas,San Saba County,48411
Texas,Schleicher County,48413
Texas,Scurry County,48415
Texas,Shackelford County,48417
Texas,Shelby County,48419
Texas,Sherman County,48421
Texas,Smith County,48423
Texas,Somervell County,48425
Texas,Starr County,48427
Texas,Stephens County,48429
Texas,Sterling County,48431
Texas,Stonewall County,48433
Texas,Sutton County,48435
Texas,Swisher County,48437
Texas,Tarrant County,48439
Texas,Taylor County,48441
Texas,Terrell County,48443
Texas,Terry County,48445
Texas,Throckmorton County,48447
Texas,Titus County,48449
Texas,Tom Green County,48451
Texas,Travis County,48453
Texas,Trinity County,48455
Texas,Tyler County,48457
Texas,Upshur County,48459
Texas,Upton County,48461
Texas,Uvalde County,48463
Texas,Val Verde County,48465
Texas,Van Zandt County,48467
Texas,Victoria County,48469
Texas,Walker County,48471
Texas,Waller County,48473
Texas,Ward County,48475
Texas,Washington County,48477
Texas,Webb County,48479
Texas,Wharton County,48481
Texas,Wheeler County,48483
Texas,Wichita County,48485
Texas,Wilbarger County,48487
Texas,Willacy County,48489
Texas,Williamson County,48491
Texas,Wilson County,48493
Texas,Winkler County,48495
Texas,Wise County,48497
Texas,Wood County,48499
Texas,Yoakum County,48501
Texas,Young County,48503
Texas,Zapata County,48505
Texas,Zavala County,48507
Utah,Beaver County,49001
Utah,Box Elder County,49003
Utah,Cache County,49005
Utah,Carbon County,49007
Utah,Daggett County,49009
Utah,Davis County,49011
Utah,Duchesne County,49013
Utah,Emery County,49015
Utah,Garfield County,49017
Utah,Grand County,49019
Utah,Iron County,49021
Utah,Juab County,49023
Utah,Kane County,49025
Utah,Millard County,49027
Utah,Morgan County,49029
Utah,Piute County,49031
Utah,Rich County,49033
Utah,Salt Lake County,49035
Utah,San Juan County,49037
Utah,Sanpete County,49039
Utah,Sevier County,49041
Utah,Summit County,49043
Utah,Tooele County,49045
Utah,Uintah County,49047
Utah,Utah County,49049
Utah,Wasatch County,49051
Utah,Washington County,49053
Utah,Wayne County,49055
Utah,Weber County,49057
Vermont,Addison County,50001
Vermont,Bennington County,50003
Vermont,Caledonia County,50005
Vermont,Chittenden County,50007
Vermont,Essex County,50009
Vermont,Franklin County,50011
Vermont,Grand Isle County,50013
Vermont,Lamoille County,50015
Vermont,Orange County,50017
Vermont,Orleans County,50019
Vermont,Rutland County,50021
Vermont,Washington County,50023
Vermont,Windham County,50025
Vermont,Windsor County,50027
Virginia,Accomack County,51001
Virginia,Albemarle County,51003
Virginia,Alleghany County,51005
Virginia,Amelia County,51007
Virginia,Amherst County,51009
Virginia,Appomattox County,51011
Virginia,Arlington County,51013
Virginia,Augusta County,51015
Virginia,Bath County,51017
Virginia,Bedford County,51019
Virginia,Bland County,51021
Virginia,Botetourt County,51023
Virginia,Brunswick County,51025
Virginia,Buchanan County,51027
Virginia,Buckingham County,51029
Virginia,Campbell County,51031
Virginia,Caroline County,51033
Virginia,Carroll County,51035
Virginia,Charles City County,51036
Virginia,Charlotte County,51037
Virginia,Chesterfield County,51041
Virginia,Clarke County,51043
Virginia,Craig County,51045
Virginia,Culpeper County,51047
Virginia,Cumberland County,51049
Virginia,Dickenson County,51051
Virginia,Dinwiddie County,51053
Virginia,Essex County,51057
Virginia,Fairfax County,51059
Virginia,Fauquier County,51061
Virginia,Floyd County,51063
Virginia,Fluvanna County,51065
Virginia,Franklin County,51067
Virginia,Frederick County,51069
Virginia,Giles County,51071
Virginia,Gloucester County,51073
Virginia,Goochland County,51075
Virginia,Grayson County,51077
Virginia,Greene County,51079
Virginia,Greensville County,51081
Virginia,Halifax County,51083
Virginia,Hanover County,51085
Virginia,Henrico County,51087
Virginia,Henry County,51089
Virginia,Highland County,51091
Virginia,Isle of Wight County,51093
Virginia,James City County,51095
Virginia,King and Queen County,51097
Virginia,King George County,51099
Virginia,King William County,51101
Virginia,Lancaster County,51103
Virginia,Lee County,51105
Virginia,Loudoun County,51107
Virginia,Louisa County,51109
Virginia,Lunenburg County,51111
Virginia,Madison County,51113
Virginia,Mathews County,51115
Virginia,Mecklenburg County,51117
Virginia,Middlesex County,51119
Virginia,Montgomery County,51121
Virginia,Nelson County,51125
Virginia,New Kent County,51127
Virginia,Northampton County,51131
Virginia,Northumberland County,51133
Virginia,Nottoway County,51135
Virginia,Orange County,51137
Virginia,Page County,51139
Virginia,Patrick County,51141
Virginia,Pittsylvania County,51143
Virginia,Powhatan County,51145
Virginia,Prince Edward County,51147
Virginia,Prince George County,51149
Virginia,Prince William County,51153
Virginia,Pulaski County,51155
Virginia,Rappahannock County,51157
Virginia,Richmond County,51159
Virginia,Roanoke County,51161
Virginia,Rockbridge County,51163
Virginia,Rockingham County,51165
Virginia,Russell County,51167
Virginia,Scott County,51169
Virginia,Shenandoah County,51171
Virginia,Smyth County,51173
Virginia,Southampton County,51175
Virginia,Spotsylvania County,51177
Virginia,Stafford County,51179
Virginia,Surry County,51181
Virginia,Sussex County,51183
Virginia,Tazewell County,51185
Virginia,Warren County,51187
Virginia,Washington County,51191
Virginia,Westmoreland County,51193
Virginia,Wise County,51195
Virginia,Wythe County,51197
Virginia,York County,51199
